0 2.14726e-05 0.183435
1 0.0007086 0.779691
2 0.0233838 0.59685
3 0.771666 0.445833
4 0.464965 0.0999749
5 0.343859 0.459249
6 0.347331 0.333709
7 0.461914 0.142867
8 0.243172 0.650888
9 0.0246825 0.0564116
10 0.814523 0.721999
11 0.879254 0.938553
12 0.0153908 0.000778765
13 0.507896 0.992212
14 0.760552 0.617482
15 0.098226 0.611653
16 0.241457 0.00706631
17 0.968083 0.0230624
18 0.946751 0.524775
19 0.242772 0.399861
20 0.0114887 0.0466657
21 0.379126 0.973756
22 0.511156 0.232771
23 0.868139 0.0906064
24 0.648599 0.618386
25 0.403763 0.382462
26 0.32419 0.983231
27 0.69826 0.466763
28 0.0425649 0.85994
29 0.404642 0.680308
30 0.353192 0.450499
31 0.655341 0.013265
32 0.626249 0.942202
33 0.666222 0.563288
34 0.985317 0.385417
35 0.515455 0.0159663
36 0.0100141 0.230894
37 0.330465 0.241025
38 0.905341 0.683264
39 0.876249 0.609997
40 0.916214 0.833195
41 0.235049 0.173365
42 0.756619 0.391061
43 0.968432 0.182236
44 0.958262 0.755361
45 0.622661 0.425156
46 0.547799 0.207942
47 0.0773562 0.5677
48 0.552754 0.0313133
49 0.240873 0.842285
50 0.948802 0.449754
51 0.310457 0.39515
52 0.245079 0.926659
53 0.0876205 0.727272
54 0.891476 0.326541
55 0.418705 0.570444
56 0.817279 0.520834
57 0.970197 0.961172
58 0.0165044 0.844534
59 0.544646 0.74732
60 0.973312 0.539692
61 0.119313 0.586751
62 0.937318 0.965255
63 0.9315 0.607034
64 0.739498 0.275999
65 0.403432 0.296274
66 0.313245 0.165267
67 0.337076 0.0156364
68 0.123506 0.423401
69 0.0756921 0.394882
70 0.49784 0.293488
71 0.428711 0.0140798
72 0.147471 0.198842
73 0.866558 0.711342
74 0.59643 0.790176
75 0.682183 0.60596
76 0.512054 0.926301
77 0.897784 0.651077
78 0.626886 0.91496
79 0.687233 0.850039
80 0.678685 0.449451
81 0.396596 0.0954101
82 0.0876601 0.370818
83 0.892783 0.668841
84 0.461826 0.665922
85 0.240244 0.591298
86 0.928056 0.274722
87 0.625853 0.561243
88 0.65316 0.382927
89 0.554294 0.971712
90 0.291708 0.848914
91 0.626363 0.72173
92 0.66999 0.235985
93 0.109683 0.256068
94 0.619533 0.0404336
95 0.444604 0.710663
96 0.67192 0.110891
97 0.17336 0.439337
98 0.72087 0.201719
99 0.788715 0.895764
100 0.0275958 0.47537
101 0.910663 0.563276
102 0.0518739 0.695516
103 0.711839 0.139331
104 0.490692 0.604417
105 0.192836 0.539841
106 0.363579 0.203061
107 0.998122 0.942854
108 0.938021 0.598865
109 0.95469 0.694785
110 0.504786 0.880468
111 0.657922 0.624354
112 0.711423 0.295634
113 0.476954 0.105494
114 0.739495 0.456535
115 0.403348 0.21844
116 0.310499 0.41651
117 0.246476 0.88328
118 0.133692 0.324345
119 0.411836 0.122088
120 0.590587 0.356298
121 0.489362 0.906828
122 0.148938 0.272132
123 0.914964 0.64769
124 0.193817 0.000520377
125 0.395947 0.352569
126 0.0662521 0.304781
127 0.18632 0.164656
128 0.148551 0.534089
129 0.902169 0.48483
130 0.771566 0.692436
131 0.461673 0.269412
132 0.235206 0.244126
133 0.761803 0.168291
134 0.139508 0.218764
135 0.603753 0.558102
136 0.923847 0.403836
137 0.486957 0.0648922
138 0.069577 0.253915
139 0.296041 0.246876
140 0.769368 0.696304
141 0.389127 0.712271
142 0.841193 0.148087
143 0.759376 0.99774
144 0.0594062 0.266781
145 0.960406 0.976615
146 0.693399 0.411037
147 0.88217 0.0330507
148 0.111626 0.345071
149 0.68365 0.634351
150 0.560453 0.680705
151 0.494955 0.530935
152 0.333521 0.447783
153 0.00617773 0.552893
154 0.203865 0.592697
155 0.727553 0.0808533
156 0.00925348 0.369654
157 0.305365 0.24216
158 0.077044 0.80314
159 0.542451 0.470301
160 0.90087 0.983423
161 0.728708 0.398824
162 0.0473633 0.816432
163 0.562988 0.798345
164 0.578596 0.150718
165 0.0936588 0.508199
166 0.0907416 0.695813
167 0.994471 0.858359
168 0.817549 0.325959
169 0.979108 0.220241
170 0.310559 0.71115
171 0.248463 0.809501
172 0.199271 0.348666
173 0.575954 0.0961766
174 0.00649239 0.940523
175 0.214249 0.397572
176 0.0702168 0.517751
177 0.317153 0.83771
178 0.46605 0.67569
179 0.379644 0.735216
180 0.528264 0.209072
181 0.432695 0.541448
182 0.27895 0.695784
183 0.205354 0.22855
184 0.776686 0.174955
185 0.630648 0.982168
186 0.811372 0.516636
187 0.77527 0.260829
188 0.583917 0.996254
189 0.26927 0.965419
190 0.885915 0.558293
191 0.235204 0.882636
192 0.761737 0.188707
193 0.137335 0.278871
194 0.532046 0.700358
195 0.557509 0.846661
196 0.397813 0.856324
197 0.127838 0.404508
198 0.218642 0.88777
199 0.215184 0.850928
200 0.101082 0.935635
201 0.335707 0.785341
202 0.0783199 0.668988
203 0.584558 0.580687
204 0.290416 0.372283
205 0.583732 0.940133
206 0.263156 0.973664
207 0.684164 0.283921
208 0.577412 0.305364
209 0.0546005 0.485614
210 0.801815 0.448424
211 0.459901 0.994457
212 0.17672 0.175925
213 0.831765 0.0180754
214 0.44825 0.493894
215 0.792248 0.178823
216 0.144175 0.366469
217 0.757775 0.744171
218 0.0065894 0.72094
219 0.21745 0.308061
220 0.175855 0.54254
221 0.803228 0.508814
222 0.506509 0.636333
223 0.714798 0.250462
224 0.588332 0.589871
225 0.414958 0.978893
226 0.69363 0.486742
227 0.889791 0.906099
228 0.363113 0.434394
229 0.982725 0.350078
230 0.42994 0.645103
231 0.188007 0.668924
232 0.204229 0.864168
233 0.739551 0.230185
234 0.405185 0.499193
235 0.371103 0.572004
236 0.246412 0.768554
237 0.131596 0.0436038
238 0.342654 0.994551
239 0.30757 0.469945
240 0.149809 0.27956
241 0.943686 0.883494
242 0.14163 0.747719
243 0.673775 0.953072
244 0.234587 0.33075
245 0.741367 0.552765
246 0.465101 0.572292
247 0.348331 0.980332
248 0.494913 0.0753463
249 0.332114 0.305697
250 0.959747 0.190911
251 0.671657 0.268475
252 0.164687 0.48528
253 0.434677 0.372687
254 0.344349 0.394691
255 0.363527 0.844213
256 0.996397 0.930017
257 0.881102 0.0704161
258 0.0763801 0.208919
259 0.520544 0.671144
260 0.177956 0.358647
261 0.872533 0.254164
262 0.793599 0.295291
263 0.188762 0.322551
264 0.229156 0.84867
265 0.562155 0.136621
266 0.551122 0.708911
267 0.187029 0.55282
268 0.17197 0.29651
269 0.675 0.419781
270 0.275015 0.256207
271 0.0754883 0.611514
272 0.491114 0.0815942
273 0.206774 0.00518486
274 0.823547 0.627894
275 0.177056 0.194274
276 0.842836 0.0709409
277 0.813585 0.396784
278 0.848295 0.0507685
279 0.993741 0.886617
280 0.793462 0.0276168
281 0.184229 0.578865
282 0.0795627 0.438474
283 0.62557 0.672026
284 0.643821 0.328153
285 0.24609 0.155042
286 0.120983 0.981841
287 0.992426 0.838934
288 0.750059 0.860405
289 0.75195 0.250251
290 0.814358 0.0388347
291 0.873828 0.303266
292 0.836308 0.537082
293 0.598151 0.326651
294 0.738983 0.827869
295 0.38645 0.271543
296 0.752852 0.965252
297 0.844131 0.457265
298 0.856337 0.842023
299 0.259125 0.19438
300 0.551128 0.411354
301 0.187215 0.699512
302 0.178088 0.138353
303 0.876902 0.132745
304 0.93776 0.969537
305 0.946088 0.714595
306 0.220889 0.0410675
307 0.289347 0.398821
308 0.548438 0.433521
309 0.0984496 0.744043
310 0.248836 0.250861
311 0.211576 0.184334
312 0.982024 0.080873
313 0.406786 0.428314
314 0.423949 0.6885
315 0.99032 0.0581936
316 0.68055 0.915214
317 0.458146 0.442352
318 0.11883 0.239787
319 0.921379 0.0938733
320 0.405503 0.182866
321 0.381602 0.934614
322 0.592876 0.638271
323 0.56492 0.516696
324 0.642358 0.657111
325 0.197816 0.435673
326 0.52793 0.730039
327 0.421692 0.0477161
328 0.915835 0.566037
329 0.222553 0.158646
330 0.344264 0.120165
331 0.360714 0.34188
332 0.903579 0.0917991
333 0.818092 0.094157
334 0.997037 0.311413
335 0.902227 0.979511
336 0.773489 0.17533
337 0.525135 0.0171611
338 0.329458 0.763364
339 0.872117 0.806913
340 0.779873 0.346304
341 0.735822 0.464674
342 0.282112 0.649774
343 0.309696 0.0480589
344 0.219961 0.949146
345 0.258701 0.88668
346 0.537128 0.260894
347 0.725215 0.0153045
348 0.932082 0.933436
349 0.758719 0.50104
350 0.0377426 0.539377
351 0.245506 0.683964
352 0.101696 0.615851
353 0.355967 0.943892
354 0.746927 0.944252
355 0.648605 0.867199
356 0.403962 0.636404
357 0.330754 0.800949
358 0.914871 0.677168
359 0.190727 0.573367
360 0.293995 0.1285
361 0.70182 0.811204
362 0.160075 0.820639
363 0.282472 0.62594
364 0.321581 0.820427
365 0.612186 0.651485
366 0.202144 0.206684
367 0.670744 0.273961
368 0.134554 0.214589
369 0.44029 0.377259
370 0.52956 0.0389631
371 0.475492 0.618254
372 0.69122 0.336554
373 0.810266 0.655723
374 0.738795 0.385397
375 0.380222 0.681614
376 0.547312 0.340625
377 0.0612994 0.260695
378 0.0228816 0.496037
379 0.755092 0.69289
380 0.918047 0.348337
381 0.295566 0.936648
382 0.753665 0.0391863
383 0.870933 0.417946
384 0.740774 0.967581
385 0.445546 0.547972
386 0.703028 0.423471
387 0.199915 0.56852
388 0.597193 0.575925
389 0.707384 0.731648
390 0.343679 0.12769
391 0.341411 0.250016
392 0.266565 0.580544
393 0.796636 0.867117
394 0.288992 0.561867
395 0.536728 0.238597
396 0.712014 0.679845
397 0.496467 0.739909
398 0.383408 0.238236
399 0.652477 0.377729
400 0.531735 0.534327
401 0.547266 0.496561
402 0.0597937 0.389618
403 0.973192 0.297635
404 0.115349 0.0999849
405 0.806504 0.0534853
406 0.614643 0.958541
407 0.283208 0.847143
408 0.345867 0.354905
409 0.413601 0.956801
410 0.648831 0.67677
411 0.411426 0.482521
412 0.577063 0.493026
413 0.0430869 0.0832844
414 0.421869 0.0917041
415 0.921666 0.602441
416 0.414983 0.553703
417 0.694426 0.212728
418 0.91607 0.946195
419 0.230293 0.781296
420 0.599673 0.113465
421 0.789198 0.930929
422 0.0435175 0.974248
423 0.436079 0.995931
424 0.390609 0.0558712
425 0.890083 0.737036
426 0.37274 0.545916
427 0.300423 0.705831
428 0.913951 0.968652
429 0.160382 0.68803
430 0.292605 0.836964
431 0.655979 0.866869
432 0.647297 0.838481
433 0.360805 0.426091
434 0.906553 0.222576
435 0.916263 0.396652
436 0.23668 0.891897
437 0.810437 0.146605
438 0.744411 0.513326
439 0.565572 0.233228
440 0.663861 0.581305
441 0.907419 0.863139
442 0.944825 0.88036
443 0.179222 0.236685
444 0.914327 0.907694
445 0.172789 0.591889
446 0.702052 0.350218
447 0.167707 0.708181
448 0.534347 0.481667
449 0.633442 0.377988
450 0.903582 0.705084
451 0.818207 0.248724
452 0.000843004 0.330253
453 0.0278191 0.434452
454 0.918032 0.253682
455 0.295052 0.405202
456 0.73672 0.571473
457 0.311767 0.740974
458 0.28831 0.767195
459 0.514241 0.82279
460 0.96994 0.744212
461 0.00803049 0.681039
462 0.265006 0.237506
463 0.745206 0.400223
464 0.591809 0.477715
465 0.529704 0.0828913
466 0.480237 0.52837
467 0.847834 0.436336
468 0.978507 0.802109
469 0.290719 0.977901
470 0.593743 0.556005
471 0.593515 0.322686
472 0.585985 0.0434008
473 0.337501 0.924643
474 0.137544 0.919116
475 0.538961 0.25299
476 0.785698 0.695411
477 0.92804 0.0754345
478 0.625324 0.166215
479 0.635705 0.216809
480 0.97826 0.294494
481 0.282589 0.995831
482 0.325429 0.696925
483 0.739156 0.384202
484 0.392154 0.737101
485 0.941074 0.915254
486 0.0554311 0.958702
487 0.829225 0.0578639
488 0.364437 0.394522
489 0.0264121 0.106756
490 0.871599 0.33566
491 0.762782 0.16968
492 0.171796 0.646848
493 0.669282 0.388268
494 0.0862982 0.229395
495 0.847839 0.265938
496 0.97869 0.360345
497 0.296773 0.25995
498 0.793519 0.453241
499 0.186126 0.032316
500 0.142157 0.279764
501 0.691173 0.411207
502 0.808704 0.602782
503 0.687246 0.270958
504 0.679129 0.133185
505 0.411266 0.0762004
506 0.571772 0.940532
507 0.868461 0.416639
508 0.65922 0.581163
509 0.754265 0.919177
510 0.890737 0.0827484
511 0.394327 0.876661
512 0.0127802 0.551588
513 0.421747 0.164834
